"extension","keyword","field","widget","label","default","min","max","options","variant_defaults"
"econ","HrvRvn",20,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","HrvVrCst",1,"numberBox","Current (today's) cost per unit-of-measure and tree DBH:","",NA,NA,"",""
"econ","HrvVrCst",2,"listButtonString","Unit of measure:","2 = 1000 board-feet/acre",NA,NA,"1 = tree/acre harvested|2 = 1000 board-feet/acre|3 = 100 cubic-feet/acre",""
"econ","HrvVrCst",3,"numberBox","Smallest tree DBH to which cost applies (greater than/equal):","0",NA,NA,"",""
"econ","HrvVrCst",4,"numberBox","Largest tree DBH to which cost applies (less than):","999",NA,NA,"",""
"econ","HrvVrCst",5,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","HrvVrCst",6,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","HrvVrCst",7,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","HrvVrCst",8,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","HrvVrCst",9,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","HrvVrCst",10,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","HrvVrCst",11,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","HrvVrCst",12,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","HrvVrCst",13,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","HrvVrCst",14,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","HrvVrCst",15,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","HrvVrCst",16,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","HrvVrCst",17,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","HrvVrCst",18,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","HrvVrCst",19,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","HrvVrCst",20,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","LbsCfv",1,"numberBox","Conversion factor for one harvested cubic foot of volume to pounds:","",NA,NA,"",""
"econ","LbsCfv",2,"speciesSelection","Species for which the conversion factor applies:","",NA,NA,"",""
"econ","MechCst",1,"numberBox","Current (today's) per acre mechanical site prep cost:","",NA,NA,"",""
"econ","MechCst",2,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","MechCst",3,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","MechCst",4,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","MechCst",5,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","MechCst",6,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","MechCst",7,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","MechCst",8,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","MechCst",9,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","MechCst",10,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","MechCst",11,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","MechCst",12,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","MechCst",13,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","MechCst",14,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","MechCst",15,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","MechCst",16,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","MechCst",17,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","NoTable",1,"longListButton","Econ output suppression:","2 = Suppress Harvest Volume and Gross Value Table",NA,NA,"1 = Suppress all Econ output|2 = Suppress Harvest Volume and Gross Value Table",""
"econ","PctFxCst",1,"numberBox","Current (today's) per acre pre-commercial thinning cost:","",NA,NA,"",""
"econ","PctFxCst",2,"textEdit","Cost label (10 characters):","PreCom/Ac",NA,NA,"",""
"econ","PctFxCst",3,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PctFxCst",4,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PctFxCst",5,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PctFxCst",6,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PctFxCst",7,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PctFxCst",8,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PctFxCst",9,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PctFxCst",10,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PctFxCst",11,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PctFxCst",12,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PctFxCst",13,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PctFxCst",14,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PctFxCst",15,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PctFxCst",16,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PctFxCst",17,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PctFxCst",18,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PctSpec",1,"numberBox","Minimum required QMD of harvested trees for a commercial harvest:","0",NA,NA,"",""
"econ","PctSpec",2,"listButtonString","Unit-of-measure for minimum volume:","2 = Board feet/acre",NA,NA,"2 = Board feet/acre|3 = Cubic feet/acre",""
"econ","PctSpec",3,"numberBox","Minimum volume per acre to be considered a commercial harvest:","0",NA,NA,"",""
"econ","PctVrCst",1,"numberBox","Current (today's) cost per unit-of-measure and tree DBH:","0",NA,NA,"",""
"econ","PctVrCst",2,"listButtonString","Unit of measure:","2 = 1000 board-feet/acre for trees in this DBH class",NA,NA,"1 = Individual tree/acre removed|2 = 1000 board-feet/acre for trees in this DBH class|3 =  100 cubic-feet/Acre for trees in this DBH class",""
"econ","PctVrCst",3,"numberBox","Smallest tree DBH to which cost applies (greater than/equal):","0",NA,NA,"",""
"econ","PctVrCst",4,"numberBox","Largest tree DBH to which cost applies (less than):","999",NA,NA,"",""
"econ","PctVrCst",5,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PctVrCst",6,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PctVrCst",7,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PctVrCst",8,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PctVrCst",9,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PctVrCst",10,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PctVrCst",11,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PctVrCst",12,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PctVrCst",13,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PctVrCst",14,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PctVrCst",15,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PctVrCst",16,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PctVrCst",17,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PctVrCst",18,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PctVrCst",19,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PctVrCst",20,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PlantCst",1,"numberBox","Current (today's) cost per unit-of-measure:","0",NA,NA,"",""
"econ","PlantCst",2,"listButtonString","Unit of measure:","7 = 1000 trees/acre planted",NA,NA,"6 = Per-acre|7 = 1000 trees/acre planted",""
"econ","PlantCst",3,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PlantCst",4,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PlantCst",5,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PlantCst",6,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PlantCst",7,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PlantCst",8,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PlantCst",9,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PlantCst",10,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PlantCst",11,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PlantCst",12,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PlantCst",13,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PlantCst",14,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PlantCst",15,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PlantCst",16,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","PlantCst",17,"numberBox","Value rate change in percent for specified cost:","0 -100 100",NA,NA,"",""
"econ","PlantCst",18,"intNumberBox","Duration of value rate in years:","0 0 100",NA,NA,"",""
"econ","Pretend",1,"scheduleBox","","",NA,NA,"",""
"econ","Pretend",2,"numberBox","Duration, in years (not cycles) that pretend mode will be active:","",NA,NA,"",""
"econ","SpecCst",1,"scheduleBox","","",NA,NA,"",""
"econ","SpecCst",2,"textEdit","Cost label (10 characters):","SpecialCst",NA,NA,"",""
"econ","SpecCst",3,"numberBox","Dollar value of special cost:","0",NA,NA,"",""
"econ","SpecRvn",1,"scheduleBox","","",NA,NA,"",""
"econ","SpecRvn",2,"textEdit","Revenue label (10 characters):","SpecialRvn",NA,NA,"",""
"econ","SpecRvn",3,"numberBox","Dollar value of special revenue:","0",NA,NA,"",""
"econ","StrtEcon",1,"scheduleBox","","",NA,NA,"",""
"econ","StrtEcon",2,"numberBox","Discount rate, in percent:","5.0",NA,NA,"",""
"econ","StrtEcon",3,"numberBox","Known SEV:","blank",NA,NA,"",""
"econ","StrtEcon",4,"listButton","Do you want to compute SEV?"," No",NA,NA," No|Yes",""
"estb","BudWorm",1,"numberBox","Year defoliation began","0",NA,NA,"",""
"estb","BudWorm",2,"numberBox","Last year of defoliation","0",NA,NA,"",""
"estb","PassAll",1,"numberBox","Maximum number of ""acceptable"" seedlings","1",NA,NA,"",""
"estb","SpecMult",1,"scheduleBox","","",NA,NA,"",""
"estb","SpecMult",2,"speciesSelection","Species to which the multiplier will be applied.","",NA,NA,"",""
"estb","SpecMult",3,"sliderBox","Multiplier value, between 0 and 1.","1",0,1,"",""
"estb","StockAdj",1,"scheduleBox","","1",NA,NA,"",""
"estb","StockAdj",2,"sliderBox","Multiplier for the probability of stocking","1",0,10,"","ci=ci"
"estb","Thrshold",1,"numberBox","New lower percent","10",NA,NA,"",""
"estb","Thrshold",2,"numberBox","New upper percent","30",NA,NA,"",""
"estbstrp","BurnPrep",1,"scheduleBox","","0",NA,NA,"",""
"estbstrp","BurnPrep",2,"sliderBox","Percentage of plots to be treated (e.g. 50)","0",0,100,"",""
"estbstrp","ESRanSd",1,"numberBox","Replacement value for the seed (an odd integer value)","blank",NA,NA,"",""
"estbstrp","HtAdj",1,"scheduleBox","","1",NA,NA,"",""
"estbstrp","HtAdj",2,"speciesSelection","Species","",NA,NA,"",""
"estbstrp","HtAdj",3,"sliderBox","Value in feet","0",-20,20,"",""
"estbstrp","MechPrep",1,"scheduleBox","","0",NA,NA,"",""
"estbstrp","MechPrep",2,"sliderBox","Percentage of plots to be treated (e.g. 50)","0",0,100,"",""
"estbstrp","MinPlots",1,"numberBox","Minimum number of plots to process.","50",NA,NA,"",""
"estbstrp","Natural",1,"scheduleBox","","",NA,NA,"",""
"estbstrp","Natural",2,"speciesSelection","Species for regeneration trees","deleteAll",NA,NA,"",""
"estbstrp","Natural",3,"sliderBox","Trees/acre of this species to be regenerated","0",0,10000,"",""
"estbstrp","Natural",4,"sliderBox","Percent survival for this species.","100",0,100,"",""
"estbstrp","Natural",5,"numberBox","Average seedling age of regeneration*","2",NA,NA,"",""
"estbstrp","Natural",6,"numberBox","Average Height in feet*","blank",NA,NA,"",""
"estbstrp","Natural",7,"longListButton","Shade code","regenerated trees occur uniformly on plots throughout the stand.",NA,NA,"regenerated trees occur uniformly on plots throughout the stand.|Seedlings occur more frequently on plots with more overstory basal area.|Seedlings occur more frequently on plots with less overstory basal area.",""
"estbstrp","Output",1,"longListButton","The kind of output desired.","Print standard output tables",NA,NA,"Suppress all output, tree records are still passed to FVS.|Print standard output tables",""
"estbstrp","Output",2,"numberBox","Unit where debug information is sent:","17",NA,NA,"",""
"estbstrp","Plant",1,"scheduleBox","","",NA,NA,"",""
"estbstrp","Plant",2,"speciesSelection","Species for planted trees.","deleteAll",NA,NA,"",""
"estbstrp","Plant",3,"sliderBox","Trees/acre to be planted","0",0,10000,"",""
"estbstrp","Plant",4,"sliderBox","Percent survival for this species.","100",0,100,"",""
"estbstrp","Plant",5,"numberBox","Average seedling age at planting*","2",NA,NA,"",""
"estbstrp","Plant",6,"numberBox","Average height in feet*","blank",NA,NA,"",""
"estbstrp","Plant",7,"longListButton","Shade code","Seedlings occur uniformly on plots throughout the stand.",NA,NA,"Seedlings occur uniformly on plots throughout the stand.|Seedlings occur more frequently on plots with more overstory basal area.|Seedlings occur more frequently on plots with less overstory basal area.",""
"estbstrp","PlotInfo",1,"numberBox","Unit number","blank",NA,NA,"",""
"estbstrp","PlotInfo",2,"numberBox","Plot identification number:","blank",NA,NA,"",""
"estbstrp","PlotInfo",3,"numberBox","Slope percent code:","blank",NA,NA,"",""
"estbstrp","PlotInfo",4,"numberBox","Aspect code:","blank",NA,NA,"",""
"estbstrp","PlotInfo",5,"habPaSelection","Habitat type code:","blank",NA,NA,"",""
"estbstrp","PlotInfo",6,"numberBox","Topographic position code:","blank",NA,NA,"",""
"estbstrp","PlotInfo",7,"numberBox","Site preparation code:","blank",NA,NA,"",""
"estbstrp","ResetAge",1,"scheduleBox","","0",NA,NA,"",""
"estbstrp","ResetAge",2,"numberBox","New stand age","0",NA,NA,"",""
"estbstrp","Sprout",1,"scheduleBox","","",NA,NA,"",""
"estbstrp","Sprout",2,"speciesSelection","Species to apply multipliers to","",NA,NA,"",""
"estbstrp","Sprout",3,"sliderBox","Number of Sprouts multiplier","1",0,0,"",""
"estbstrp","Sprout",4,"sliderBox","Sprout Height multiplier","1",0,0,"",""
"estbstrp","Sprout",5,"numberBox","Smallest DBH of parent tree for application of multipliers (GE)","0",NA,NA,"",""
"estbstrp","Sprout",6,"numberBox","Largest DBH of parent tree for application of multipliers (LT)","999",NA,NA,"",""
"estbstrp","Tally",1,"scheduleBox","","",NA,NA,"",""
"estbstrp","Tally",2,"numberBox","Year of disturbance (optional)","blank",NA,NA,"",""
"estbstrp","TallyOne",1,"scheduleBox","","",NA,NA,"",""
"estbstrp","TallyOne",2,"numberBox","Year of disturbance (optional field)","blank",NA,NA,"",""
"estbstrp","TallyTwo",1,"scheduleBox","","",NA,NA,"",""
"estbstrp","TallyTwo",2,"numberBox","Year of disturbance (optional field)","blank",NA,NA,"",""
"fire","CanCalc",1,"listButtonString","The method used:","0 = standard method",NA,NA,"0 = standard method",""
"fire","CanCalc",2,"numberBox","Minimum height of trees used in the calculation:","6.0",NA,NA,"",""
"fire","CanCalc",3,"listButtonString","The species included:","0 = conifers only",NA,NA,"0 = conifers only|1 = all species",""
"fire","CanCalc",4,"numberBox","Cutoff value used in determining canopy base height:","30.0",NA,NA,"",""
"fire","CarbCalc",1,"listButtonString","Biomass predictions:","\",NA,NA,"\|0 = Use FFE biomass predictions|1 = Use Jenkins and others (2003)",""
"fire","CarbCalc",2,"listButtonString","Units:","\",NA,NA,"\|0 = US (tons carbon/acre)|1 = Metric (metric tons carbon/hectare)|2 = Combined (metric tons carbon/acre)",""
"fire","CarbCalc",3,"sliderBox","Annual root decay rate (proportion per year)","0.0425",0,1,"",""
"fire","CarbCalc",4,"numberBox","DBH breakpoint (in) between pulpwood and sawtimber for softwoods","9",NA,NA,"",""
"fire","CarbCalc",5,"numberBox","DBH breakpoint (in) between pulpwood and sawtimber for hardwoods","11",NA,NA,"",""
"fire","DeFulMod",1,"scheduleBox","","",NA,NA,"",""
"fire","DeFulMod",2,"numberBox","Fuel model index number to change or define.","15 1 204",NA,NA,"",""
"fire","DeFulMod",3,"numberBox","Surface to volume ratio (1/ft) for 0-.25 inch fuels.","blank",NA,NA,"",""
"fire","DeFulMod",4,"numberBox","Surface to volume ratio for .25-1 inch fuels.","",NA,NA,"",""
"fire","DeFulMod",5,"numberBox","Surface to volume ratio for 1-3 inch fuels.","",NA,NA,"",""
"fire","DeFulMod",6,"numberBox","Surface to volume ratio for live woody fuels.","",NA,NA,"",""
"fire","DeFulMod",7,"numberBox","Loading (lbs/ft2) for 0-.25 inch fuels.","",NA,NA,"",""
"fire","DeFulMod",8,"numberBox","Loading for .25-1 inch fuels.","",NA,NA,"",""
"fire","DeFulMod",9,"numberBox","Loading for 1-3 inch fuels.","",NA,NA,"",""
"fire","DeFulMod",10,"numberBox","Loading for live woody fuels.","",NA,NA,"",""
"fire","DeFulMod",11,"numberBox","Fuel depth (ft).","",NA,NA,"",""
"fire","DeFulMod",12,"numberBox","Moisture of extinction.","",NA,NA,"",""
"fire","DeFulMod",13,"numberBox","Surface to volume ratio for live herb fuels.","",NA,NA,"",""
